family,form,example,a,b,total,prompt,graph_id,rank,layer,position,feature,feature_id,edge_to_target,abs_edge
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,53,14,17,748,L14_F748,0.0777587890625,0.0777587890625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,54,17,2,626,L17_F626,0.07489013671875,0.07489013671875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,55,23,17,12703,L23_F12703,-0.07470703125,0.07470703125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,56,1,8,1840,L1_F1840,-0.07275390625,0.07275390625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,57,14,17,11604,L14_F11604,0.071533203125,0.071533203125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,58,2,14,16120,L2_F16120,0.07080078125,0.07080078125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,59,25,17,10325,L25_F10325,0.070556640625,0.070556640625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,60,0,17,7898,L0_F7898,-0.0704345703125,0.0704345703125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,61,11,17,9318,L11_F9318,-0.06927490234375,0.06927490234375
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,62,4,16,6072,L4_F6072,0.068603515625,0.068603515625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,63,0,17,12044,L0_F12044,0.06842041015625,0.06842041015625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,64,14,17,3659,L14_F3659,-0.06805419921875,0.06805419921875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,65,0,2,15740,L0_F15740,0.06805419921875,0.06805419921875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,66,11,17,8983,L11_F8983,0.0672607421875,0.0672607421875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,67,8,17,4552,L8_F4552,-0.06689453125,0.06689453125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,68,17,17,7437,L17_F7437,-0.06671142578125,0.06671142578125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,69,19,17,8283,L19_F8283,-0.06549072265625,0.06549072265625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,70,21,17,11564,L21_F11564,0.0650634765625,0.0650634765625
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,71,10,17,8218,L10_F8218,0.06427001953125,0.06427001953125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,72,23,17,5188,L23_F5188,0.06414794921875,0.06414794921875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,73,24,17,7270,L24_F7270,-0.06329345703125,0.06329345703125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,74,19,17,8959,L19_F8959,-0.06317138671875,0.06317138671875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,75,23,16,8449,L23_F8449,0.062347412109375,0.062347412109375
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,76,24,16,5999,L24_F5999,0.062286376953125,0.062286376953125
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,77,19,17,3722,L19_F3722,0.061981201171875,0.061981201171875
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,78,19,17,5872,L19_F5872,-0.06195068359375,0.06195068359375
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,79,16,17,12667,L16_F12667,-0.06146240234375,0.06146240234375
addition,applied,4,2,2,4,A shelf has 2 books and receives 2 more. How many books now?,addition_applied_4,80,25,17,7186,L25_F7186,-0.059326171875,0.059326171875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,1,0,12,9026,L0_F9026,0.7236328125,0.7236328125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,2,24,12,13541,L24_F13541,0.448974609375,0.448974609375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,3,25,12,15920,L25_F15920,0.376953125,0.376953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,4,25,12,14744,L25_F14744,0.33447265625,0.33447265625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,5,23,12,22,L23_F22,0.328857421875,0.328857421875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,6,25,12,4717,L25_F4717,0.28955078125,0.28955078125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,7,23,12,8967,L23_F8967,-0.2626953125,0.2626953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,8,24,12,5999,L24_F5999,-0.2327880859375,0.2327880859375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,9,25,12,13822,L25_F13822,0.2147216796875,0.2147216796875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,10,23,12,618,L23_F618,0.2147216796875,0.2147216796875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,11,23,12,4940,L23_F4940,0.1871337890625,0.1871337890625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,12,18,12,11589,L18_F11589,-0.1798095703125,0.1798095703125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,13,21,12,15253,L21_F15253,-0.162109375,0.162109375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,14,24,12,417,L24_F417,-0.1546630859375,0.1546630859375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,15,23,12,4314,L23_F4314,-0.1541748046875,0.1541748046875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,16,23,12,8449,L23_F8449,-0.1517333984375,0.1517333984375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,17,22,12,3492,L22_F3492,0.1512451171875,0.1512451171875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,18,0,12,2115,L0_F2115,0.1441650390625,0.1441650390625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,19,25,12,9443,L25_F9443,0.1407470703125,0.1407470703125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,20,21,12,11951,L21_F11951,-0.12744140625,0.12744140625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,21,20,12,4413,L20_F4413,-0.1129150390625,0.1129150390625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,22,25,12,8117,L25_F8117,0.1126708984375,0.1126708984375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,23,23,12,928,L23_F928,0.11114501953125,0.11114501953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,24,18,12,7883,L18_F7883,-0.11114501953125,0.11114501953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,25,14,12,4609,L14_F4609,-0.11004638671875,0.11004638671875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,26,21,12,11473,L21_F11473,-0.1070556640625,0.1070556640625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,27,25,12,11933,L25_F11933,-0.1011962890625,0.1011962890625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,28,5,12,898,L5_F898,0.099365234375,0.099365234375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,29,4,12,666,L4_F666,-0.0977783203125,0.0977783203125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,30,21,12,9150,L21_F9150,-0.09716796875,0.09716796875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,31,21,12,11846,L21_F11846,-0.095458984375,0.095458984375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,32,24,12,1260,L24_F1260,-0.09478759765625,0.09478759765625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,33,21,12,447,L21_F447,-0.09442138671875,0.09442138671875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,34,0,12,8666,L0_F8666,0.0928955078125,0.0928955078125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,35,16,12,10564,L16_F10564,-0.09259033203125,0.09259033203125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,36,1,12,14137,L1_F14137,-0.09149169921875,0.09149169921875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,37,23,12,10882,L23_F10882,-0.0889892578125,0.0889892578125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,38,25,12,10281,L25_F10281,0.08819580078125,0.08819580078125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,39,3,12,7029,L3_F7029,0.08807373046875,0.08807373046875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,40,20,12,4878,L20_F4878,-0.08642578125,0.08642578125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,41,25,12,10880,L25_F10880,0.08477783203125,0.08477783203125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,42,25,12,809,L25_F809,0.08447265625,0.08447265625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,43,24,12,16012,L24_F16012,-0.08447265625,0.08447265625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,44,17,12,11979,L17_F11979,-0.08441162109375,0.08441162109375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,45,24,12,16129,L24_F16129,-0.08349609375,0.08349609375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,46,25,12,13185,L25_F13185,0.08306884765625,0.08306884765625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,47,25,12,2438,L25_F2438,0.08282470703125,0.08282470703125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,48,24,12,5668,L24_F5668,-0.07843017578125,0.07843017578125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,49,22,12,3655,L22_F3655,0.076416015625,0.076416015625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,50,24,12,12597,L24_F12597,-0.0743408203125,0.0743408203125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,51,24,12,11525,L24_F11525,-0.07269287109375,0.07269287109375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,52,14,12,5299,L14_F5299,-0.0726318359375,0.0726318359375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,53,15,11,14223,L15_F14223,0.07171630859375,0.07171630859375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,54,0,12,11835,L0_F11835,0.07025146484375,0.07025146484375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,55,22,12,4751,L22_F4751,-0.0697021484375,0.0697021484375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,56,5,12,2267,L5_F2267,0.06939697265625,0.06939697265625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,57,0,4,9890,L0_F9890,0.0682373046875,0.0682373046875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,58,24,12,12405,L24_F12405,0.0670166015625,0.0670166015625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,59,4,12,8364,L4_F8364,-0.066162109375,0.066162109375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,60,0,6,9695,L0_F9695,0.06573486328125,0.06573486328125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,61,1,7,6917,L1_F6917,-0.06427001953125,0.06427001953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,62,24,12,4570,L24_F4570,-0.06304931640625,0.06304931640625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,63,23,12,13770,L23_F13770,0.062347412109375,0.062347412109375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,64,25,12,2173,L25_F2173,0.062286376953125,0.062286376953125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,65,4,12,4308,L4_F4308,0.062225341796875,0.062225341796875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,66,19,12,1441,L19_F1441,0.06170654296875,0.06170654296875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,67,0,2,16200,L0_F16200,-0.06146240234375,0.06146240234375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,68,24,12,8232,L24_F8232,-0.060546875,0.060546875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,69,0,3,13658,L0_F13658,0.05950927734375,0.05950927734375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,70,0,10,9695,L0_F9695,0.059478759765625,0.059478759765625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,71,25,12,16308,L25_F16308,0.059326171875,0.059326171875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,72,25,12,10885,L25_F10885,0.05908203125,0.05908203125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,73,10,12,7755,L10_F7755,0.05902099609375,0.05902099609375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,74,1,12,8764,L1_F8764,0.05859375,0.05859375
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,75,7,4,4776,L7_F4776,-0.057403564453125,0.057403564453125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,76,25,12,8566,L25_F8566,0.05712890625,0.05712890625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,77,25,12,11143,L25_F11143,0.05572509765625,0.05572509765625
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,78,1,7,10468,L1_F10468,-0.055206298828125,0.055206298828125
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,79,2,12,12358,L2_F12358,0.0545654296875,0.0545654296875
addition,implicit,4,2,2,4,Record: start=2; added=2; total=?,addition_implicit_4,80,3,2,13120,L3_F13120,-0.05426025390625,0.05426025390625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,1,24,7,14695,L24_F14695,1.8193359375,1.8193359375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,2,20,7,5865,L20_F5865,1.4140625,1.4140625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,3,25,7,15581,L25_F15581,-1.2158203125,1.2158203125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,4,24,7,16252,L24_F16252,-0.5703125,0.5703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,5,24,7,13541,L24_F13541,0.42236328125,0.42236328125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,6,25,7,15920,L25_F15920,0.403564453125,0.403564453125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,7,24,7,4350,L24_F4350,0.345458984375,0.345458984375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,8,25,7,8087,L25_F8087,-0.340576171875,0.340576171875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,9,25,7,14744,L25_F14744,0.287841796875,0.287841796875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,10,25,7,4717,L25_F4717,0.2626953125,0.2626953125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,11,23,7,8967,L23_F8967,-0.26220703125,0.26220703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,12,24,7,9499,L24_F9499,0.258056640625,0.258056640625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,13,23,7,10580,L23_F10580,0.239501953125,0.239501953125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,14,21,7,11435,L21_F11435,0.211669921875,0.211669921875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,15,23,7,14350,L23_F14350,0.205078125,0.205078125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,16,24,7,1677,L24_F1677,0.201416015625,0.201416015625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,17,23,7,8901,L23_F8901,0.2012939453125,0.2012939453125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,18,23,7,14355,L23_F14355,0.1976318359375,0.1976318359375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,19,20,7,3094,L20_F3094,0.1927490234375,0.1927490234375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,20,22,7,3777,L22_F3777,-0.1845703125,0.1845703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,21,25,7,13822,L25_F13822,0.1806640625,0.1806640625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,22,18,7,2844,L18_F2844,0.180419921875,0.180419921875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,23,23,7,13206,L23_F13206,0.1634521484375,0.1634521484375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,24,24,7,5999,L24_F5999,-0.1610107421875,0.1610107421875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,25,22,7,10146,L22_F10146,0.157470703125,0.157470703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,26,0,7,13004,L0_F13004,-0.1551513671875,0.1551513671875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,27,20,7,11937,L20_F11937,0.155029296875,0.155029296875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,28,20,7,7939,L20_F7939,-0.1536865234375,0.1536865234375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,29,20,7,415,L20_F415,0.153076171875,0.153076171875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,30,19,7,10291,L19_F10291,0.148681640625,0.148681640625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,31,24,7,6187,L24_F6187,0.147705078125,0.147705078125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,32,1,7,14137,L1_F14137,-0.1456298828125,0.1456298828125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,33,20,7,15497,L20_F15497,-0.1451416015625,0.1451416015625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,34,25,7,7346,L25_F7346,0.14501953125,0.14501953125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,35,25,7,9028,L25_F9028,0.1422119140625,0.1422119140625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,36,21,7,3020,L21_F3020,0.140380859375,0.140380859375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,37,23,7,3403,L23_F3403,0.14013671875,0.14013671875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,38,24,7,6063,L24_F6063,0.1370849609375,0.1370849609375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,39,18,7,12210,L18_F12210,0.13330078125,0.13330078125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,40,24,7,7767,L24_F7767,-0.130126953125,0.130126953125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,41,18,7,15358,L18_F15358,0.12939453125,0.12939453125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,42,25,7,11933,L25_F11933,-0.1173095703125,0.1173095703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,43,22,7,15481,L22_F15481,0.11724853515625,0.11724853515625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,44,23,7,13548,L23_F13548,0.1160888671875,0.1160888671875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,45,2,7,3014,L2_F3014,0.115966796875,0.115966796875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,46,22,7,2967,L22_F2967,0.1148681640625,0.1148681640625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,47,25,7,11569,L25_F11569,0.11358642578125,0.11358642578125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,48,25,7,7906,L25_F7906,0.11328125,0.11328125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,49,23,7,11185,L23_F11185,0.112548828125,0.112548828125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,50,17,7,15942,L17_F15942,-0.11212158203125,0.11212158203125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,51,14,7,3704,L14_F3704,-0.11138916015625,0.11138916015625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,52,23,7,5188,L23_F5188,0.1103515625,0.1103515625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,53,23,7,782,L23_F782,-0.1097412109375,0.1097412109375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,54,23,7,51,L23_F51,-0.10809326171875,0.10809326171875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,55,23,7,8449,L23_F8449,-0.10736083984375,0.10736083984375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,56,23,7,2107,L23_F2107,-0.10595703125,0.10595703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,57,21,7,14740,L21_F14740,0.10540771484375,0.10540771484375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,58,19,7,7901,L19_F7901,0.104248046875,0.104248046875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,59,23,7,57,L23_F57,0.10394287109375,0.10394287109375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,60,21,7,13968,L21_F13968,-0.10284423828125,0.10284423828125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,61,25,7,2949,L25_F2949,-0.101318359375,0.101318359375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,62,15,6,16014,L15_F16014,0.10009765625,0.10009765625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,63,19,7,15020,L19_F15020,-0.09808349609375,0.09808349609375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,64,25,7,7426,L25_F7426,0.09649658203125,0.09649658203125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,65,25,7,10325,L25_F10325,0.09454345703125,0.09454345703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,66,16,7,5003,L16_F5003,0.0938720703125,0.0938720703125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,67,19,7,16308,L19_F16308,0.0911865234375,0.0911865234375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,68,15,7,9524,L15_F9524,-0.09100341796875,0.09100341796875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,69,2,7,11080,L2_F11080,-0.09033203125,0.09033203125
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,70,24,7,3775,L24_F3775,-0.09002685546875,0.09002685546875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,71,24,7,3171,L24_F3171,0.08990478515625,0.08990478515625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,72,17,7,10088,L17_F10088,0.0888671875,0.0888671875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,73,24,7,8622,L24_F8622,0.08880615234375,0.08880615234375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,74,0,7,4196,L0_F4196,0.08782958984375,0.08782958984375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,75,18,7,8757,L18_F8757,0.08599853515625,0.08599853515625
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,76,22,7,1234,L22_F1234,0.0858154296875,0.0858154296875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,77,24,7,5668,L24_F5668,-0.08489990234375,0.08489990234375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,78,1,7,1412,L1_F1412,-0.08416748046875,0.08416748046875
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,79,23,7,4940,L23_F4940,0.08349609375,0.08349609375
addition,explicit,5,1,4,5,calc: 1+4=,addition_explicit_5,80,25,7,9443,L25_F9443,0.08172607421875,0.08172607421875
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,1,25,17,4717,L25_F4717,0.42578125,0.42578125
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,2,25,17,15920,L25_F15920,0.401611328125,0.401611328125
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,3,24,17,13541,L24_F13541,0.359130859375,0.359130859375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,4,25,17,14744,L25_F14744,0.349365234375,0.349365234375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,5,21,17,11951,L21_F11951,-0.3388671875,0.3388671875
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,6,25,17,13822,L25_F13822,0.296875,0.296875
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,7,0,17,13004,L0_F13004,-0.271484375,0.271484375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,8,23,17,13382,L23_F13382,-0.26318359375,0.26318359375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,9,1,17,1412,L1_F1412,-0.225341796875,0.225341796875
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,10,24,17,16012,L24_F16012,-0.198974609375,0.198974609375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,11,21,17,157,L21_F157,-0.1951904296875,0.1951904296875
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,12,15,17,4571,L15_F4571,0.181396484375,0.181396484375
addition,applied,5,1,4,5,A shelf has 1 books and receives 4 more. How many books now?,addition_applied_5,13,18,17,15667,L18_F15667,-0.1630859375,0.1630859375
